step,x,y,yaw
0,37.745215482168895,-1.5499082264335253,-0.36319254032153864
1,37.82732454681377,-1.1452324115675192,-0.4049155331513997
2,38.27927162103395,-0.8251729634032455,-0.44273032154731196
3,38.59317636512289,-0.5885585129548221,-0.3007236898066513
