step,x,y,yaw
0,72.45156221602178,-9.13897330904039,-0.7299602560524471
1,72.63896406211408,-9.197969276898684,-0.5030131683791051
2,72.95781092894694,-9.192644427870817,-0.2572429200981983
3,73.19946880657176,-9.055410009677392,0.045457049903076086
4,73.49792372771887,-8.713787944474918,0.3340069279678021
5,73.44134858307146,-8.403398610879266,0.7317451791361359
6,73.45518022884097,-8.266411412923533,0.9328627272133543
7,73.45176623687186,-8.265678527230111,0.9392646039513846
