step,x,y,yaw
0,37.27956350222803,-1.3760338732025519,-0.5814783001352075
1,37.517161202942624,-1.373229627648714,-0.3304191890777538
2,38.015595589246495,-1.3234398584770588,-0.16622005119412295
3,38.25253593666915,-1.1012732210088805,0.173146742581715
4,38.17717563342532,-0.7510685365955714,0.596514751370271
5,38.302167420945445,-0.5264928760232459,0.6198302980242179
6,38.30293396295802,-0.5256426071458316,0.6198446148616488
