step,x,y,yaw
0,63.609534690335764,-5.895823083892233,-0.49876826300027194
1,63.64042296475793,-5.609379648302962,-0.42274475342247486
2,63.88740595116519,-5.620268515990823,-0.23882172276659075
3,64.16639430404027,-5.576736188358963,-0.3238065808278746
4,64.5261739675651,-5.619976550602193,-0.4128876048919964
5,64.6513168879684,-5.243456029086932,-0.4587647131365895
6,64.85106202360997,-4.843521016744842,-0.564591023509868
