step,x,y,yaw
0,69.97086617963726,-6.671986377993402,-0.6360969878692826
1,70.07469452269544,-6.701611560264897,-0.3870937974758356
2,70.43448763278228,-6.706080247542574,-0.18066835235695375
3,70.82386236309233,-6.48270700473003,0.060987578261122194
4,70.99845613936732,-6.1464456943565065,0.3734585747752851
5,71.0413350499444,-5.829863828858714,0.5981655550064066
6,71.04166415713692,-5.830003778848165,0.5973429319525807
