step,x,y,yaw
0,72.63306998847715,-8.957129354299296,-0.7293877457907354
1,72.84191382231403,-9.018884029701455,-0.463231064635245
2,73.16612537927125,-9.004488990013245,-0.20899676359572156
3,73.43316811991954,-8.818203536164484,0.13197539263286534
4,73.6175724338591,-8.504675633265599,0.4672218445383279
5,73.56291019406999,-8.164065676005047,0.8604971824463451
6,73.4825874055849,-7.983059559192446,1.0944557446749965
7,73.48269763540165,-7.9850416110980795,1.105031404834665
