step,x,y,yaw
0,37.57797311844582,-1.506676444927083,-0.6073015974885108
1,37.72172892902218,-1.0362978154535318,-0.5063710812439229
2,37.919956745342354,-0.9426637812050324,-0.5219867364920182
3,38.10172909537699,-0.9486064854379476,-0.4290408206652703
4,38.471617004559896,-0.47721745515639113,-0.23432383804457838
