step,x,y,yaw
0,37.62968727620347,-1.498942038077589,-0.38260278642058937
1,37.745293181650396,-1.0478138248871762,-0.40392520866688336
2,37.68980687930578,-0.899818785345024,-0.16115028220498917
3,37.98888999748916,-0.8112779563179586,-0.19193484522429693
4,38.2721682113981,-0.6585782040093648,-0.1814387322222718
5,38.5409697639206,-0.5109241580911299,-0.27368624266280334
