step,x,y,yaw
0,65.86363618256533,-5.879820126271641,-0.5540460515993422
1,65.9662531052853,-5.54016131807824,-0.4572364991448267
2,66.18512691423841,-5.458044847215697,-0.2884465649655007
3,66.38249877222077,-5.353402846187395,-0.09314791534227987
4,66.5139440236657,-5.271805594091227,0.006900268024620662
5,66.6452682826648,-5.216881728301937,0.2583511728694363
6,66.902797777217,-5.086804417012351,0.5056117371009582
7,67.15764342395414,-4.903717282803377,0.6936610680610635
