step,x,y,yaw
0,72.75490136229278,-8.778500220926563,-0.6910099633085052
1,72.94891677841304,-8.827006336218373,-0.42448719375639865
2,73.26444763814263,-8.819905285421104,-0.17403282684860436
3,73.52115930238676,-8.638857618758223,0.1757020480577519
4,73.76046659345063,-8.271756300606746,0.45116494800331775
5,73.73403033289135,-8.008960114810867,0.7887540240658649
6,73.72155384209074,-7.851655523919129,1.0145096126914972
7,73.72160584430323,-7.849794810160559,1.0154627085602774
