step,x,y,yaw
0,70.15614332589674,-6.534887329007724,-0.513755261184321
1,70.35164085490688,-6.563422723528222,-0.21607901730063217
2,70.66968734799487,-6.571574052816905,-0.0025626506269695883
3,70.94229433976282,-6.370101303003118,0.3418379651908109
4,71.13960039716527,-5.990406993186648,0.6265824093154598
5,71.18124223388273,-5.78599600121394,0.8923342595994219
6,71.03933056078047,-5.527380278948377,1.1518549607435393
7,71.03934765849569,-5.527219442776351,1.1517700207024155
