step,x,y,yaw
0,34.426894491790215,-1.2070991470655312,-0.5993417204994115
1,34.639373626122904,-0.7230199333231959,-0.5165098307130608
2,35.023318790610816,-0.5924819135254529,-0.6968241103437627
3,35.240051304648325,-0.4381485862641078,-0.7916646831494722
4,35.68162119049857,-0.2926638299630083,-0.8857708628989649
