step,x,y,yaw
0,69.63366970280218,-6.831777212030952,-0.813331182622641
1,69.83240032657832,-6.9037103529562485,-0.5962412351017752
2,70.18370403605944,-6.898876870167583,-0.39424748481009086
3,70.5465419651088,-6.693232559577788,-0.11494081859496788
4,70.69379322864746,-6.337551787139098,0.2730852886987016
5,70.65580645383866,-6.056558050654141,0.628578446939761
6,70.48892342335095,-5.775334793812126,0.8777422483553556
7,70.48906766474259,-5.774160113524185,0.8775695303316435
