step,x,y,yaw
0,40.34549602558469,-1.8519996298714405,-0.6536192248887248
1,40.66402008601194,-1.870506600678004,-0.4096876920529851
2,41.15170497113987,-1.7884600878003878,-0.1954269284783524
3,41.32160726490615,-1.5121666649493364,0.16206701346526037
4,41.349425249596415,-1.2808704765449783,0.5179476386900984
5,41.306342077211674,-1.087192271613671,0.8689622133306169
6,41.26400397089266,-0.9250419576518157,1.1754679730072546
7,41.264231024932215,-0.92447295921927,1.174566164726
