step,x,y,yaw
0,37.32538772270416,-1.3181840631674424,-0.5762616038193666
1,37.47776689388467,-0.9172617904593205,-0.529281627616563
2,37.930966085788036,-0.39891941182510393,-0.3755123393401088
3,38.31750931692271,-0.18706884285120617,-0.44686093465784943
