step,x,y,yaw
0,56.961025065071276,-4.693988702173986,-0.8178207587172545
1,57.25921650910104,-4.73991594445256,-0.6339466535674347
2,57.70849531202929,-4.714800068184647,-0.4694869263984333
3,57.98966536448277,-4.399709974405564,-0.12777107405530405
4,58.038429816041976,-4.181349376274245,0.16269073174157148
5,58.09843375157049,-3.9313530976271096,0.38800414660837196
6,58.13550984279462,-3.742769385567975,0.5509313479045687
7,58.136832408327685,-3.7449483835048625,0.5509929144073841
