step,x,y,yaw
0,31.446113318381503,-0.6496538987716793,-0.6449599719424779
1,31.71113561664513,-0.622588781834819,-0.33600533865901905
2,32.13365218429178,-0.49619751663178735,-0.0975564590172539
3,32.312578864084735,-0.3579861087807575,0.13058730396103244
4,32.38144284511473,-0.14179165882944456,0.426906318014459
5,32.39134197482066,0.03255896646767775,0.6461726063033458
6,32.47961145160423,0.17741596634040646,0.664167367010066
7,32.47923401107241,0.177845875735406,0.6656146004557767
