step,x,y,yaw
0,37.417694008485526,-1.402370275443199,-0.5437903377325759
1,37.613599167499586,-0.9590183807740229,-0.40920824690234503
2,37.99657828730113,-0.7563561977312176,-0.49055676575218143
3,38.46507198439738,-0.26537942882561694,-0.388918517572124
