step,x,y,yaw
0,63.53731148607821,-5.90782983671198,-0.43601132010285404
1,63.594021268611215,-5.580601872937278,-0.40875059657131346
2,63.91188994177662,-5.3313471198800215,-0.22653300501074694
3,64.19979467411227,-5.152336926926884,-0.003933208560367717
4,64.4690511388193,-5.116298296501739,-0.021391658537776727
5,64.56763911147425,-5.075906043272125,0.2730187187288673
