step,x,y,yaw
0,47.09025812180208,-3.186996493209869,-0.6548611249206956
1,47.355600493270146,-3.2019083447008523,-0.423216726525049
2,47.88334571114609,-3.1833927560417297,-0.25804395029743415
3,48.063760351137674,-2.839533287830936,0.13062428397924666
4,48.14041694907963,-2.685321693793883,0.3690281672091909
5,48.178008336380856,-2.4289134385142717,0.6293058993429533
6,48.18465348408869,-2.217878524389416,0.784837929954556
7,48.18469113616782,-2.2177538907578516,0.78479058045359
