step,x,y,yaw
0,37.482988014672486,-1.461719477959457,-0.6697429732444775
1,37.62989061027911,-1.1026522849603149,-0.6994260141928217
2,38.083023941144916,-0.7698187357311188,-0.5462629422492864
3,38.36971489480388,-0.6777351302610741,-0.47749349235827454
4,38.637813301608084,-0.41878066628277677,-0.35496611435781045
